freq,siec,nrg_cons,unit,tax,currency,geo,time,value,dataset
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Ukraine,2022-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Ukraine,2023-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Ukraine,2023-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Ukraine,2024-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Ukraine,2024-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Ukraine,2025-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Ukraine,2025-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2007-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2008-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2008-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2009-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2009-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2010-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2010-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2011-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2011-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2012-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2012-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2013-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2013-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2014-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2014-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2015-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2015-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2016-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2016-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2017-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2017-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2018-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2018-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2019-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2019-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2020-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2020-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2021-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2021-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2022-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2022-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2023-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2023-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2024-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2024-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2025-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,Purchasing Power Standard,Kosovo*,2025-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2007-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2007-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2008-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2008-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2009-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2009-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2010-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2010-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2011-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2011-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2012-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2012-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2013-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2013-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2014-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2014-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2015-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2015-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2016-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2016-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2017-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2017-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2018-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2018-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2019-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2019-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2020-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2020-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2021-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2021-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2022-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2022-S2,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2023-S1,,electricity_prices
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,European Union - 27 countries (from 2020),2023-S2,,electricity_prices
