freq,nrg_bal,unit,geo,time,value,dataset
Annual,Renewable energy - electricity,Percentage,Malta,2012,1.115,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2013,1.571,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2014,3.333,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2015,4.312,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2016,5.714,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2017,6.845,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2018,7.702,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2019,7.485,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2020,9.489,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2021,9.649,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2022,10.109,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2023,10.729,renewables_share
Annual,Renewable energy - electricity,Percentage,Malta,2024,10.655,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2004,4.446,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2005,6.297,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2006,6.541,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2007,5.963,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2008,7.464,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2009,9.069,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2010,9.601,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2011,9.74,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2012,10.35,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2013,9.911,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2014,9.924,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2015,11.04,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2016,12.55,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2017,13.812,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2018,15.171,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2019,18.23,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2020,26.407,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2021,33.251,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2022,39.651,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2023,46.419,renewables_share
Annual,Renewable energy - electricity,Percentage,Netherlands,2024,50.545,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2004,61.627,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2005,62.901,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2006,63.527,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2007,65.666,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2008,65.88,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2009,68.626,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2010,66.361,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2011,66.779,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2012,67.439,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2013,68.909,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2014,71.059,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2015,71.487,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2016,72.521,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2017,71.626,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2018,74.189,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2019,75.067,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2020,78.204,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2021,74.008,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2022,73.64,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2023,87.899,renewables_share
Annual,Renewable energy - electricity,Percentage,Austria,2024,90.065,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2004,2.049,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2005,2.512,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2006,2.86,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2007,3.316,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2008,4.248,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2009,5.713,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2010,6.549,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2011,8.078,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2012,10.61,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2013,10.676,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2014,12.36,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2015,13.401,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2016,13.342,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2017,13.082,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2018,13.027,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2019,14.356,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2020,16.237,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2021,17.167,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2022,21.009,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2023,25.793,renewables_share
Annual,Renewable energy - electricity,Percentage,Poland,2024,30.37,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2004,27.39,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2005,27.703,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2006,29.308,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2007,32.285,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2008,34.063,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2009,37.562,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2010,40.608,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2011,45.78,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2012,47.505,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2013,49.101,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2014,52.054,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2015,52.616,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2016,53.99,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2017,54.168,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2018,52.186,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2019,53.774,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2020,58.032,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2021,58.433,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2022,60.991,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2023,63.01,renewables_share
Annual,Renewable energy - electricity,Percentage,Portugal,2024,65.801,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2004,28.427,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2005,28.775,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2006,28.054,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2007,28.108,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2008,28.075,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2009,30.894,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2010,30.378,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2011,31.131,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2012,33.567,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2013,37.516,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2014,41.679,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2015,43.161,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2016,42.712,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2017,41.965,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2018,41.793,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2019,42.616,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2020,43.374,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2021,42.676,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2022,43.726,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2023,47.391,renewables_share
Annual,Renewable energy - electricity,Percentage,Romania,2024,47.645,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2004,29.271,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2005,28.654,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2006,28.231,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2007,27.697,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2008,29.962,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2009,33.756,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2010,32.2,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2011,31.045,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2012,31.637,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2013,33.081,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2014,33.935,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2015,32.722,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2016,32.056,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2017,32.425,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2018,32.307,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2019,32.632,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2020,35.095,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2021,34.976,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2022,37.005,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2023,41.887,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovenia,2024,43.079,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2004,15.403,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2005,15.735,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2006,16.566,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2007,16.467,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2008,17.013,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2009,17.765,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2010,17.774,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2011,19.305,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2012,20.054,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2013,20.8,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2014,22.87,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2015,22.656,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2016,22.513,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2017,21.343,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2018,21.499,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2019,22.103,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2020,23.066,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2021,22.402,renewables_share
Annual,Renewable energy - electricity,Percentage,Slovakia,2022,22.901,renewables_share
