freq,nrg_bal,unit,geo,time,value
Annual,Renewable energy - transport,Percentage,Poland,2016-01-01,3.974
Annual,Renewable energy - transport,Percentage,Poland,2017-01-01,4.232
Annual,Renewable energy - transport,Percentage,Poland,2018-01-01,5.72
Annual,Renewable energy - transport,Percentage,Poland,2019-01-01,6.2
Annual,Renewable energy - transport,Percentage,Poland,2020-01-01,6.575
Annual,Renewable energy - transport,Percentage,Poland,2021-01-01,5.674
Annual,Renewable energy - transport,Percentage,Poland,2022-01-01,5.791
Annual,Renewable energy - transport,Percentage,Poland,2023-01-01,6.339
Annual,Renewable energy - transport,Percentage,Poland,2024-01-01,6.033
Annual,Renewable energy - transport,Percentage,Portugal,2004-01-01,0.424
Annual,Renewable energy - transport,Percentage,Portugal,2005-01-01,0.45
Annual,Renewable energy - transport,Percentage,Portugal,2006-01-01,1.631
Annual,Renewable energy - transport,Percentage,Portugal,2007-01-01,2.433
Annual,Renewable energy - transport,Percentage,Portugal,2008-01-01,2.515
Annual,Renewable energy - transport,Percentage,Portugal,2009-01-01,3.885
Annual,Renewable energy - transport,Percentage,Portugal,2010-01-01,5.548
Annual,Renewable energy - transport,Percentage,Portugal,2011-01-01,0.695
Annual,Renewable energy - transport,Percentage,Portugal,2012-01-01,0.807
Annual,Renewable energy - transport,Percentage,Portugal,2013-01-01,0.925
Annual,Renewable energy - transport,Percentage,Portugal,2014-01-01,3.667
Annual,Renewable energy - transport,Percentage,Portugal,2015-01-01,7.431
Annual,Renewable energy - transport,Percentage,Portugal,2016-01-01,7.647
Annual,Renewable energy - transport,Percentage,Portugal,2017-01-01,7.914
Annual,Renewable energy - transport,Percentage,Portugal,2018-01-01,9.037
Annual,Renewable energy - transport,Percentage,Portugal,2019-01-01,9.089
Annual,Renewable energy - transport,Percentage,Portugal,2020-01-01,9.701
Annual,Renewable energy - transport,Percentage,Portugal,2021-01-01,8.611
Annual,Renewable energy - transport,Percentage,Portugal,2022-01-01,8.706
Annual,Renewable energy - transport,Percentage,Portugal,2023-01-01,11.162
Annual,Renewable energy - transport,Percentage,Portugal,2024-01-01,14.329
Annual,Renewable energy - transport,Percentage,Romania,2004-01-01,1.819
Annual,Renewable energy - transport,Percentage,Romania,2005-01-01,1.872
Annual,Renewable energy - transport,Percentage,Romania,2006-01-01,1.538
Annual,Renewable energy - transport,Percentage,Romania,2007-01-01,1.641
Annual,Renewable energy - transport,Percentage,Romania,2008-01-01,1.345
Annual,Renewable energy - transport,Percentage,Romania,2009-01-01,1.297
Annual,Renewable energy - transport,Percentage,Romania,2010-01-01,1.366
Annual,Renewable energy - transport,Percentage,Romania,2011-01-01,5.535
Annual,Renewable energy - transport,Percentage,Romania,2012-01-01,4.962
Annual,Renewable energy - transport,Percentage,Romania,2013-01-01,5.445
Annual,Renewable energy - transport,Percentage,Romania,2014-01-01,4.675
Annual,Renewable energy - transport,Percentage,Romania,2015-01-01,5.488
Annual,Renewable energy - transport,Percentage,Romania,2016-01-01,6.169
Annual,Renewable energy - transport,Percentage,Romania,2017-01-01,6.558
Annual,Renewable energy - transport,Percentage,Romania,2018-01-01,6.342
Annual,Renewable energy - transport,Percentage,Romania,2019-01-01,7.846
Annual,Renewable energy - transport,Percentage,Romania,2020-01-01,8.54
Annual,Renewable energy - transport,Percentage,Romania,2021-01-01,8.917
Annual,Renewable energy - transport,Percentage,Romania,2022-01-01,8.924
Annual,Renewable energy - transport,Percentage,Romania,2023-01-01,8.39
Annual,Renewable energy - transport,Percentage,Romania,2024-01-01,8.395
Annual,Renewable energy - transport,Percentage,Slovenia,2004-01-01,0.85
Annual,Renewable energy - transport,Percentage,Slovenia,2005-01-01,0.831
Annual,Renewable energy - transport,Percentage,Slovenia,2006-01-01,1.056
Annual,Renewable energy - transport,Percentage,Slovenia,2007-01-01,1.473
Annual,Renewable energy - transport,Percentage,Slovenia,2008-01-01,1.773
Annual,Renewable energy - transport,Percentage,Slovenia,2009-01-01,2.251
Annual,Renewable energy - transport,Percentage,Slovenia,2010-01-01,3.118
Annual,Renewable energy - transport,Percentage,Slovenia,2011-01-01,2.477
Annual,Renewable energy - transport,Percentage,Slovenia,2012-01-01,3.252
Annual,Renewable energy - transport,Percentage,Slovenia,2013-01-01,3.769
Annual,Renewable energy - transport,Percentage,Slovenia,2014-01-01,2.876
Annual,Renewable energy - transport,Percentage,Slovenia,2015-01-01,2.242
Annual,Renewable energy - transport,Percentage,Slovenia,2016-01-01,1.601
Annual,Renewable energy - transport,Percentage,Slovenia,2017-01-01,2.571
Annual,Renewable energy - transport,Percentage,Slovenia,2018-01-01,5.48
Annual,Renewable energy - transport,Percentage,Slovenia,2019-01-01,7.983
Annual,Renewable energy - transport,Percentage,Slovenia,2020-01-01,10.911
Annual,Renewable energy - transport,Percentage,Slovenia,2021-01-01,10.642
Annual,Renewable energy - transport,Percentage,Slovenia,2022-01-01,7.828
Annual,Renewable energy - transport,Percentage,Slovenia,2023-01-01,10.021
Annual,Renewable energy - transport,Percentage,Slovenia,2024-01-01,9.242
Annual,Renewable energy - transport,Percentage,Slovakia,2004-01-01,1.5
Annual,Renewable energy - transport,Percentage,Slovakia,2005-01-01,1.66
Annual,Renewable energy - transport,Percentage,Slovakia,2006-01-01,3.295
Annual,Renewable energy - transport,Percentage,Slovakia,2007-01-01,3.994
Annual,Renewable energy - transport,Percentage,Slovakia,2008-01-01,4.278
Annual,Renewable energy - transport,Percentage,Slovakia,2009-01-01,5.364
Annual,Renewable energy - transport,Percentage,Slovakia,2010-01-01,5.292
Annual,Renewable energy - transport,Percentage,Slovakia,2011-01-01,5.727
Annual,Renewable energy - transport,Percentage,Slovakia,2012-01-01,5.596
Annual,Renewable energy - transport,Percentage,Slovakia,2013-01-01,6.212
Annual,Renewable energy - transport,Percentage,Slovakia,2014-01-01,7.951
Annual,Renewable energy - transport,Percentage,Slovakia,2015-01-01,8.631
Annual,Renewable energy - transport,Percentage,Slovakia,2016-01-01,7.765
Annual,Renewable energy - transport,Percentage,Slovakia,2017-01-01,6.95
Annual,Renewable energy - transport,Percentage,Slovakia,2018-01-01,6.988
Annual,Renewable energy - transport,Percentage,Slovakia,2019-01-01,8.308
Annual,Renewable energy - transport,Percentage,Slovakia,2020-01-01,9.259
Annual,Renewable energy - transport,Percentage,Slovakia,2021-01-01,8.755
Annual,Renewable energy - transport,Percentage,Slovakia,2022-01-01,8.931
Annual,Renewable energy - transport,Percentage,Slovakia,2023-01-01,9.182
Annual,Renewable energy - transport,Percentage,Slovakia,2024-01-01,9.611
Annual,Renewable energy - transport,Percentage,Finland,2004-01-01,1.01
Annual,Renewable energy - transport,Percentage,Finland,2005-01-01,0.91
Annual,Renewable energy - transport,Percentage,Finland,2006-01-01,0.956
Annual,Renewable energy - transport,Percentage,Finland,2007-01-01,1.025
Annual,Renewable energy - transport,Percentage,Finland,2008-01-01,2.909
Annual,Renewable energy - transport,Percentage,Finland,2009-01-01,4.556
Annual,Renewable energy - transport,Percentage,Finland,2010-01-01,4.386
Annual,Renewable energy - transport,Percentage,Finland,2011-01-01,1.004
Annual,Renewable energy - transport,Percentage,Finland,2012-01-01,1.049
Annual,Renewable energy - transport,Percentage,Finland,2013-01-01,10.665
Annual,Renewable energy - transport,Percentage,Finland,2014-01-01,24.124
Annual,Renewable energy - transport,Percentage,Finland,2015-01-01,24.567
Annual,Renewable energy - transport,Percentage,Finland,2016-01-01,8.816
Annual,Renewable energy - transport,Percentage,Finland,2017-01-01,18.679
Annual,Renewable energy - transport,Percentage,Finland,2018-01-01,14.772
Annual,Renewable energy - transport,Percentage,Finland,2019-01-01,14.845
Annual,Renewable energy - transport,Percentage,Finland,2020-01-01,14.31
Annual,Renewable energy - transport,Percentage,Finland,2021-01-01,20.298
Annual,Renewable energy - transport,Percentage,Finland,2022-01-01,18.535
Annual,Renewable energy - transport,Percentage,Finland,2023-01-01,20.299
Annual,Renewable energy - transport,Percentage,Finland,2024-01-01,20.331
Annual,Renewable energy - transport,Percentage,Sweden,2004-01-01,6.288
Annual,Renewable energy - transport,Percentage,Sweden,2005-01-01,6.596
Annual,Renewable energy - transport,Percentage,Sweden,2006-01-01,7.509
Annual,Renewable energy - transport,Percentage,Sweden,2007-01-01,8.421
Annual,Renewable energy - transport,Percentage,Sweden,2008-01-01,8.693
Annual,Renewable energy - transport,Percentage,Sweden,2009-01-01,9.356
Annual,Renewable energy - transport,Percentage,Sweden,2010-01-01,9.627
Annual,Renewable energy - transport,Percentage,Sweden,2011-01-01,11.938
Annual,Renewable energy - transport,Percentage,Sweden,2012-01-01,13.777
Annual,Renewable energy - transport,Percentage,Sweden,2013-01-01,15.315
Annual,Renewable energy - transport,Percentage,Sweden,2014-01-01,18.831
Annual,Renewable energy - transport,Percentage,Sweden,2015-01-01,21.49
Annual,Renewable energy - transport,Percentage,Sweden,2016-01-01,26.56
Annual,Renewable energy - transport,Percentage,Sweden,2017-01-01,26.842
Annual,Renewable energy - transport,Percentage,Sweden,2018-01-01,29.696
Annual,Renewable energy - transport,Percentage,Sweden,2019-01-01,30.309
Annual,Renewable energy - transport,Percentage,Sweden,2020-01-01,31.854
Annual,Renewable energy - transport,Percentage,Sweden,2021-01-01,28.677
Annual,Renewable energy - transport,Percentage,Sweden,2022-01-01,28.841
Annual,Renewable energy - transport,Percentage,Sweden,2023-01-01,33.645
Annual,Renewable energy - transport,Percentage,Sweden,2024-01-01,26.399
Annual,Renewable energy - transport,Percentage,Iceland,2004-01-01,0.0
Annual,Renewable energy - transport,Percentage,Iceland,2005-01-01,0.0
Annual,Renewable energy - transport,Percentage,Iceland,2006-01-01,0.0
Annual,Renewable energy - transport,Percentage,Iceland,2007-01-01,0.072
Annual,Renewable energy - transport,Percentage,Iceland,2008-01-01,0.107
Annual,Renewable energy - transport,Percentage,Iceland,2009-01-01,0.135
Annual,Renewable energy - transport,Percentage,Iceland,2010-01-01,0.194
Annual,Renewable energy - transport,Percentage,Iceland,2011-01-01,0.872
Annual,Renewable energy - transport,Percentage,Iceland,2012-01-01,1.338
Annual,Renewable energy - transport,Percentage,Iceland,2013-01-01,2.039
Annual,Renewable energy - transport,Percentage,Iceland,2014-01-01,2.256
Annual,Renewable energy - transport,Percentage,Iceland,2015-01-01,6.095
Annual,Renewable energy - transport,Percentage,Iceland,2016-01-01,6.297
Annual,Renewable energy - transport,Percentage,Iceland,2017-01-01,6.999
Annual,Renewable energy - transport,Percentage,Iceland,2018-01-01,8.396
Annual,Renewable energy - transport,Percentage,Iceland,2019-01-01,9.292
Annual,Renewable energy - transport,Percentage,Iceland,2020-01-01,11.959
Annual,Renewable energy - transport,Percentage,Iceland,2021-01-01,12.562
Annual,Renewable energy - transport,Percentage,Iceland,2022-01-01,13.666
Annual,Renewable energy - transport,Percentage,Iceland,2023-01-01,15.7
Annual,Renewable energy - transport,Percentage,Iceland,2024-01-01,11.194
Annual,Renewable energy - transport,Percentage,Norway,2004-01-01,3.095
Annual,Renewable energy - transport,Percentage,Norway,2005-01-01,3.074
Annual,Renewable energy - transport,Percentage,Norway,2006-01-01,3.314
Annual,Renewable energy - transport,Percentage,Norway,2007-01-01,3.742
Annual,Renewable energy - transport,Percentage,Norway,2008-01-01,5.294
Annual,Renewable energy - transport,Percentage,Norway,2009-01-01,5.569
Annual,Renewable energy - transport,Percentage,Norway,2010-01-01,5.391
Annual,Renewable energy - transport,Percentage,Norway,2011-01-01,2.683
Annual,Renewable energy - transport,Percentage,Norway,2012-01-01,3.007
Annual,Renewable energy - transport,Percentage,Norway,2013-01-01,3.19
Annual,Renewable energy - transport,Percentage,Norway,2014-01-01,6.156
Annual,Renewable energy - transport,Percentage,Norway,2015-01-01,7.71
Annual,Renewable energy - transport,Percentage,Norway,2016-01-01,13.763
Annual,Renewable energy - transport,Percentage,Norway,2017-01-01,19.228
Annual,Renewable energy - transport,Percentage,Norway,2018-01-01,20.318
Annual,Renewable energy - transport,Percentage,Norway,2019-01-01,25.668
Annual,Renewable energy - transport,Percentage,Norway,2020-01-01,28.69
Annual,Renewable energy - transport,Percentage,Norway,2021-01-01,25.532
Annual,Renewable energy - transport,Percentage,Norway,2022-01-01,28.874
Annual,Renewable energy - transport,Percentage,Norway,2023-01-01,32.872
Annual,Renewable energy - transport,Percentage,Norway,2024-01-01,33.573
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2014-01-01,0.456
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2015-01-01,0.53
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2016-01-01,0.525
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2017-01-01,0.533
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2018-01-01,0.439
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2019-01-01,0.396
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2020-01-01,0.464
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2021-01-01,0.245
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2022-01-01,0.311
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2023-01-01,0.292
Annual,Renewable energy - transport,Percentage,Bosnia and Herzegovina,2024-01-01,0.281
Annual,Renewable energy - transport,Percentage,Montenegro,2005-01-01,0.498
Annual,Renewable energy - transport,Percentage,Montenegro,2006-01-01,0.505
Annual,Renewable energy - transport,Percentage,Montenegro,2007-01-01,0.996
Annual,Renewable energy - transport,Percentage,Montenegro,2008-01-01,0.881
Annual,Renewable energy - transport,Percentage,Montenegro,2009-01-01,0.697
Annual,Renewable energy - transport,Percentage,Montenegro,2010-01-01,0.787
Annual,Renewable energy - transport,Percentage,Montenegro,2011-01-01,0.613
Annual,Renewable energy - transport,Percentage,Montenegro,2012-01-01,0.736
Annual,Renewable energy - transport,Percentage,Montenegro,2013-01-01,1.097
Annual,Renewable energy - transport,Percentage,Montenegro,2014-01-01,1.071
Annual,Renewable energy - transport,Percentage,Montenegro,2015-01-01,1.188
Annual,Renewable energy - transport,Percentage,Montenegro,2016-01-01,1.102
Annual,Renewable energy - transport,Percentage,Montenegro,2017-01-01,0.952
Annual,Renewable energy - transport,Percentage,Montenegro,2018-01-01,0.86
Annual,Renewable energy - transport,Percentage,Montenegro,2019-01-01,0.865
Annual,Renewable energy - transport,Percentage,Montenegro,2020-01-01,0.632
Annual,Renewable energy - transport,Percentage,Montenegro,2021-01-01,0.278
Annual,Renewable energy - transport,Percentage,Montenegro,2022-01-01,0.346
Annual,Renewable energy - transport,Percentage,Montenegro,2023-01-01,0.337
Annual,Renewable energy - transport,Percentage,Montenegro,2024-01-01,0.289
Annual,Renewable energy - transport,Percentage,Moldova,2004-01-01,15.87
Annual,Renewable energy - transport,Percentage,Moldova,2005-01-01,15.87
Annual,Renewable energy - transport,Percentage,Moldova,2006-01-01,15.87
Annual,Renewable energy - transport,Percentage,Moldova,2007-01-01,16.4
Annual,Renewable energy - transport,Percentage,Moldova,2008-01-01,16.89
Annual,Renewable energy - transport,Percentage,Moldova,2009-01-01,17.66
Annual,Renewable energy - transport,Percentage,Moldova,2010-01-01,0.131
Annual,Renewable energy - transport,Percentage,Moldova,2011-01-01,0.148
Annual,Renewable energy - transport,Percentage,Moldova,2012-01-01,0.189
Annual,Renewable energy - transport,Percentage,Moldova,2013-01-01,0.214
Annual,Renewable energy - transport,Percentage,Moldova,2014-01-01,0.177
Annual,Renewable energy - transport,Percentage,Moldova,2015-01-01,0.184
Annual,Renewable energy - transport,Percentage,Moldova,2016-01-01,0.236
Annual,Renewable energy - transport,Percentage,Moldova,2017-01-01,0.32
