freq,siec,nrg_cons,unit,tax,currency,geo,time,value
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Montenegro,2024-07-01,0.1057
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Montenegro,2025-01-01,0.1042
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Montenegro,2025-07-01,0.106
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Moldova,2021-07-01,1.6638
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Moldova,2022-01-01,2.0957
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Moldova,2022-07-01,3.7638
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Moldova,2023-01-01,3.4882
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Moldova,2023-07-01,2.711
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Moldova,2024-01-01,2.4964
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Moldova,2024-07-01,2.4834
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Moldova,2025-01-01,4.0423
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Moldova,2025-07-01,3.793
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,North Macedonia,2021-07-01,5.1792
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,North Macedonia,2022-01-01,5.7623
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,North Macedonia,2022-07-01,6.5114
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,North Macedonia,2023-01-01,6.7737
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,North Macedonia,2023-07-01,7.2916
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,North Macedonia,2024-01-01,6.6704
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,North Macedonia,2024-07-01,7.2216
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,North Macedonia,2025-01-01,7.2767
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,North Macedonia,2025-07-01,7.2933
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Georgia,2021-07-01,0.2263
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Georgia,2022-07-01,0.2303
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Georgia,2023-01-01,0.2287
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Georgia,2023-07-01,0.2378
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Georgia,2024-01-01,0.1938
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Georgia,2024-07-01,0.1968
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Georgia,2025-01-01,0.2171
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Georgia,2025-07-01,0.2207
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Albania,2022-07-01,11.4
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Albania,2023-01-01,11.4
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Serbia,2021-07-01,10.0573
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Serbia,2022-01-01,10.0457
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Serbia,2022-07-01,10.8234
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Serbia,2023-01-01,12.0404
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Serbia,2023-07-01,13.1186
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Serbia,2024-01-01,13.5569
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Serbia,2024-07-01,13.8913
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Serbia,2025-01-01,13.5764
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Serbia,2025-07-01,14.965
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Türkiye,2021-07-01,0.9036
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Türkiye,2022-01-01,1.3891
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Türkiye,2022-07-01,1.7397
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Türkiye,2023-07-01,1.6663
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Türkiye,2024-01-01,1.6638
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Türkiye,2024-07-01,2.2711
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Türkiye,2025-01-01,2.7028
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Türkiye,2025-07-01,3.2857
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Kosovo*,2021-07-01,0.0599
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Kosovo*,2022-01-01,0.064
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Kosovo*,2022-07-01,0.0694
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Kosovo*,2023-01-01,0.0727
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Kosovo*,2023-07-01,0.0805
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Kosovo*,2024-01-01,0.0803
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Kosovo*,2024-07-01,0.0796
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Kosovo*,2025-01-01,0.0824
"Half-yearly, semesterly",Electricity,Consumption of kWh - all bands,Kilowatt-hour,All taxes and levies included,National currency,Kosovo*,2025-07-01,0.0941
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2007-01-01,0.2121
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2007-07-01,0.1938
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2008-01-01,0.2003
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2008-07-01,0.2071
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2009-01-01,0.2034
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2009-07-01,0.2082
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2010-01-01,0.2153
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2010-07-01,0.2151
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2011-01-01,0.2201
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2011-07-01,0.2201
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2012-01-01,0.2188
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2012-07-01,0.2261
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2013-01-01,0.2322
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2013-07-01,0.2324
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2014-01-01,0.2357
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2014-07-01,0.2368
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2015-01-01,0.2406
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2015-07-01,0.239
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2016-01-01,0.2401
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2016-07-01,0.2413
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2017-01-01,0.257
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2017-07-01,0.2488
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2018-01-01,0.2716
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2018-07-01,0.2812
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2019-01-01,0.2737
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2019-07-01,0.2624
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2020-01-01,0.2741
"Half-yearly, semesterly",Electricity,Consumption less than 1 000 kWh - band DA,Kilowatt-hour,Excluding taxes and levies,Euro,European Union - 27 countries (from 2020),2020-07-01,0.2716
